time,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos
177.936130566,-1.9124296207671336,-1.1706933100793426,1.5631532132497004,-3.5347521820626717,-1.728034429571398,-0.001562858138373091
177.946242658,-1.9124296207671336,-1.1706933100793417,1.5631532132497004,-3.5347521820626717,-1.728034429571399,-0.0015628581383722029
177.95612144,-1.9124296207671336,-1.1706933100793409,1.5631532132496995,-3.5347521820626717,-1.728034429571399,-0.0015628581383713147
177.966109383,-1.9124296207671336,-1.1706933100793417,1.5631532132496995,-3.5347521820626717,-1.728034429571399,-0.0015628581383713147
177.976131849,-1.912429620767131,-1.1706933100793409,1.5631532132496986,-3.5347521820626717,-1.728034429571398,-0.0015628581383704265
177.986108952,-1.9124296207671336,-1.1706933100793417,1.5631532132496986,-3.5347521820626735,-1.728034429571399,-0.0015628581383704265
177.996174398,-1.9124296207671319,-1.17069331007934,1.5631532132496977,-3.5347521820626717,-1.7280344295713972,-0.0015628581383713147
178.006117378,-1.9124296207671319,-1.1706933100793409,1.5631532132496977,-3.5347521820626735,-1.728034429571398,-0.0015628581383713147
178.01611566,-1.912429620767131,-1.17069331007934,1.5631532132496977,-3.5347521820626753,-1.7280344295713972,-0.0015628581383713147
178.026215059,-1.9124296207671319,-1.1706933100793409,1.5631532132496977,-3.5347521820626735,-1.7280344295713972,-0.0015628581383722029
178.036230993,-1.9124296207671319,-1.170693310079339,1.5631532132496968,-3.5347521820626717,-1.7280344295713963,-0.001562858138373091
178.04623719,-1.9124296207671319,-1.1706933100793409,1.563153213249696,-3.5347521820626735,-1.728034429571398,-0.0015628581383722029
178.056130838,-1.91242962076713,-1.1706933100793382,1.563153213249695,-3.5347521820626735,-1.7280344295713963,-0.0015628581383722029
178.066135592,-1.91242962076713,-1.1706933100793382,1.563153213249696,-3.5347521820626753,-1.7280344295713972,-0.0015628581383713147
178.07614225,-1.9124296207671319,-1.1706933100793382,1.563153213249695,-3.5347521820626753,-1.7280344295713972,-0.0015628581383713147
178.086149478,-1.91242962076713,-1.1706933100793373,1.5631532132496941,-3.5347521820626735,-1.7280344295713963,-0.0015628581383713147
178.096195589,-1.912429620767131,-1.1706933100793373,1.5631532132496941,-3.5347521820626717,-1.7280344295713963,-0.001562858138373091
178.106515053,-1.9124369379634962,-1.1706676510366325,1.5631653997964703,-3.5347854392875586,-1.7280302691692402,-0.0015643316904232485
178.116302777,-1.9125077302342697,-1.1704115952885976,1.5632853080394007,-3.5351135766837354,-1.727986527384335,-0.001579063099034439
178.126238022,-1.912564364588611,-1.1701587155631117,1.5633935893534971,-3.535415371297404,-1.727930087728489,-0.001593769731276229
178.136352749,-1.9125930744696595,-1.1699121001809107,1.5634789381599212,-3.5356652088047653,-1.7278486043949446,-0.0016084278961430165
178.146328509,-1.9125805168515648,-1.1696747433739851,1.5635303964786145,-3.5358382620581357,-1.7277301115019714,-0.001623014463642658
178.156240662,-1.9125137678322681,-1.1694495461030314,1.5635373503323615,-3.5359104830960106,-1.7275630193024387,-0.0016375069464653613
178.166278087,-1.9123803182928882,-1.1692393169923996,1.5634895261942212,-3.5358585951229684,-1.7273361103334404,-0.0016518835204846205
178.176200959,-1.9121680695742467,-1.16904677329057,1.563376987443582,-3.535660084482668,-1.7270385355445184,-0.001666123024047561
178.186479949,-1.9118653291502024,-1.1688745417926922,1.5631901308123348,-3.535293192636036,-1.726659810424561,-0.0016802049575530553
178.196243468,-1.9114608063119358,-1.168725159830375,1.5629196828489507,-3.5347369081289006,-1.726189811122599,-0.0016941094734606033
178.206222945,-1.9109436078480084,-1.168601076221039,1.5625566963721331,-3.5339709585657513,-1.7256187705680883,-0.0017078173687923304
178.216249349,-1.9103032337242252,-1.1685046522209994,1.5620925469251699,-3.532975802582732,-1.7249372745920688,-0.0017213100771020784
178.226189193,-1.9095295727659995,-1.1684381625061526,1.5615189292373648,-3.5317326218162743,-1.7241362580516473,-0.0017345696601167582
178.236285676,-1.9086128983387831,-1.1684037961153217,1.5608278536767113,-3.530223312878587,-1.723207000945484,-0.0017475787996068526
178.24633876,-1.9075438640279843,-1.168403657398846,1.560011642703122,-3.528430479330947,-1.7221411245359537,-0.0017603207903635898
178.256339185,-1.9063134993097033,-1.1684397669481532,1.5590629273157628,-3.526337423660843,-1.7209305874822416,-0.0017727795405435565
178.266466566,-1.9049132052407418,-1.1685140626038555,1.5579746435220434,-3.5239281392460864,-1.719567681952876,-0.001784939552778031
178.276297809,-1.9033347501510698,-1.1686284004593217,1.5567400288073792,-3.5211873023213505,-1.7180450297351388,-0.001796785911701182
178.286272508,-1.901570265301102,-1.168784555723283,1.55535261856285,-3.5181002639630994,-1.7163555783851407,-0.0018083042924756931
178.296422199,-1.8996122405647236,-1.1689842236299164,1.5538062425313424,-3.514653042071904,-1.7144925973221259,-0.001819480948839658
178.306347386,-1.8974535201373484,-1.1692290205923088,1.5520950213131979,-3.5108323133121186,-1.7124496739532393,-0.0018303026900707842
178.316352631,-1.8950872981844484,-1.1695204849908993,1.5502133627778276,-3.506625405112146,-1.710220709804668,-0.0018407568839049482
178.326386368,-1.8925071145305323,-1.1698600781711388,1.5481559585301863,-3.502020287630966,-1.7077999166436602,-0.0018508314589671393
178.336264008,-1.8897068503497327,-1.1702491854648827,1.5459177803813446,-3.4970055657175414,-1.7051818125950202,-0.001860514878230024
178.346531066,-1.8866807238452368,-1.1706891171238274,1.5434940768002674,-3.491570470889372,-1.7023612182618582,-0.00186979614534577
178.356340028,-1.8834230669428007,-1.1711818169315187,1.5408804985907052,-3.4857047699499155,-1.699333630073867,-0.0018785870881878886
178.366262701,-1.879929414842335,-1.1717263332405556,1.5380724520806037,-3.4793991725212474,-1.6960933178622088,-0.0018871056912721507
178.376298191,-1.8761943149878522,-1.172325854375961,1.5350663732828256,-3.472644495795843,-1.6926371506774247,-0.0018951247668455018
178.386325126,-1.8722135101880704,-1.172980715091387,1.5318584607395689,-3.4654324773688012,-1.6889607177262569,-0.0019026996873123814
178.396311917,-1.867982838479993,-1.1736918591867198,1.5284452912099944,-3.4577553624592237,-1.6850602971775466,-0.0019098240375616804
178.406404393,-1.8634984493034454,-1.1744601656307072,1.5248236983124634,-3.4496059742290544,-1.680932444218934,-0.0019164907088531358
178.416388759,-1.8587567991269096,-1.1752864451714737,1.5209907676760457,-3.4409777062529328,-1.6765739883804578,-0.0019226925703335063
178.426624399,-1.8537546466574422,-1.1761714417707987,1.5169438333397451,-3.431864514413536,-1.6719820308220141,-0.0019284227775187013
